@RELATION mfcc_features
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
-286.741872,135.933198,-24.439382,36.645376,-6.230932,6.949924,-8.159004,3.831787,-4.391859,6.425466,-4.125000,1.540686,-4.340679,-3.023985,-0.011629,5.636145,3.431850,2.829487,1.104042,-0.292907,2.205981,3.871835,4.955940,-0.024613,-1.184632,-5.440805,0.036479,0.004142,-0.012378,0.003132,-0.010198,0.014854,-0.001121,0.001217,-0.005783,0.001726,0.000791,0.004401,-0.002459,-0.000947,-0.013538,-0.018562,-0.001087,0.009548,0.007896,0.005285,-0.011525,-0.006485,0.019412,0.012444,-0.002735,-0.002354,0.010051,0.001118,0.004577,-0.009590,0.010416,-0.007761,0.006874,-0.007021,0.006077,-0.006399,0.000710,-0.004683,-0.000180,-0.003953,0.007071,0.001184,0.005637,-0.003708,0.000770,0.006654,0.002726,-0.005599,-0.007145,0.001178,-0.000060,0.006822,88.651471,23.044999,22.892101,11.961596,12.449732,8.458988,10.277666,12.465065,9.330698,10.229538,9.067514,9.641714,8.309004,8.194375,8.017507,12.647309,11.029648,8.329383,7.993186,9.550918,12.016658,12.050174,10.097664,8.264203,7.406275,9.779265,6.564596,2.252311,1.699969,1.228607,1.343827,1.159010,1.036135,1.096174,1.020953,1.079511,1.060089,1.061544,1.018260,1.112891,1.042191,1.151527,1.039687,1.026839,1.103838,1.074515,1.174012,1.091714,1.155822,1.041587,0.922302,1.094048,3.062749,1.136004,0.887271,0.655323,0.773338,0.654963,0.649338,0.627637,0.624276,0.634470,0.629661,0.620210,0.612778,0.643321,0.642509,0.631672,0.623889,0.610830,0.644101,0.638532,0.652165,0.615577,0.631194,0.588362,0.549634,0.590145,classical
-292.060391,127.762561,-29.894204,37.421577,-9.550170,5.111380,-13.812788,7.028453,-7.025754,6.496710,-9.902277,4.706312,0.369217,1.462702,3.407435,6.078481,0.959207,-0.760935,-2.110459,0.754723,1.545724,-2.365279,-0.244644,-2.066995,1.091949,0.743513,0.096795,-0.004784,-0.018954,0.013634,-0.021813,-0.000298,-0.012982,0.000179,-0.001243,0.005020,-0.001220,0.000188,-0.005261,0.000255,0.004196,-0.001081,-0.014009,-0.009676,0.001183,-0.001729,0.012137,0.007991,-0.006551,-0.020115,-0.006053,0.002603,0.017065,0.004819,0.006801,-0.016497,-0.001931,-0.002720,0.001970,-0.005108,0.001581,0.003406,0.005025,-0.000881,-0.003879,-0.004848,-0.002548,-0.003181,0.001265,0.009238,0.005791,0.000231,-0.007084,-0.007295,0.000139,0.002138,-0.006823,-0.000509,69.761464,15.898087,14.221696,9.297632,10.607646,8.797849,9.201083,7.840383,9.678884,9.855133,10.934591,11.075380,12.839322,12.181704,12.351392,11.966584,11.921953,9.696216,11.051435,10.207468,10.279240,11.142146,11.718002,9.842935,9.645954,9.496739,5.300274,2.153196,1.789082,1.218517,1.187389,1.200996,1.165879,1.110329,1.173925,1.247420,1.244096,1.215859,1.608292,1.350206,1.348068,1.366364,1.278955,1.171654,1.264531,1.341936,1.395283,1.406108,1.454670,1.174414,1.122455,1.125750,2.289825,1.019541,0.893250,0.742394,0.691452,0.678256,0.671738,0.668599,0.647685,0.661988,0.688829,0.653583,0.786932,0.650121,0.685706,0.669459,0.640643,0.646604,0.663632,0.731562,0.714117,0.722750,0.752433,0.594119,0.602353,0.625942,classical
-314.997883,128.714629,-28.922724,30.834258,-8.991015,7.990177,-9.850891,1.432925,-8.979048,6.066537,-3.302955,7.613114,3.801759,2.924841,1.822664,5.187848,1.075574,0.143249,-4.536269,-2.320825,4.419615,7.902506,7.796664,-0.583556,-1.448817,-1.060345,0.005132,-0.015711,0.014229,-0.010587,0.000437,0.034328,0.003775,-0.017451,-0.028232,0.013474,0.021029,0.027435,0.002539,0.001466,-0.025141,-0.029872,-0.015053,0.010895,0.022730,0.000321,-0.004941,0.017021,0.026402,0.008092,0.012884,-0.006010,0.010495,0.000408,0.013644,-0.001022,-0.000394,-0.008726,0.000623,0.004142,0.005172,-0.000659,0.000651,0.006028,-0.002882,0.003379,-0.001445,-0.011127,-0.003841,-0.008151,-0.004440,0.002480,0.007959,0.007288,0.001459,-0.003469,-0.003639,0.001281,78.794855,16.098260,22.680858,10.943865,12.088700,11.751585,9.601957,11.598747,10.956974,9.730071,12.787806,12.583919,12.012619,9.823012,10.521480,10.672399,9.967280,7.938846,9.937069,9.979261,10.778191,10.920576,11.065064,9.945082,9.120378,7.572958,6.118869,1.980673,2.376268,1.322193,1.330332,1.238760,1.367565,1.341203,1.182812,1.074397,1.458758,1.291458,1.420768,1.119877,1.234715,1.190631,1.100833,1.055342,1.147765,1.220097,1.316010,1.337629,1.412043,1.270475,1.097230,1.068468,3.231428,1.087802,1.108462,0.804462,0.782939,0.672147,0.793778,0.748358,0.668653,0.687199,0.790331,0.709353,0.757092,0.635465,0.689270,0.650050,0.635331,0.615328,0.626550,0.644531,0.724813,0.738472,0.723746,0.687692,0.671279,0.616640,classical
-385.319582,177.190769,-9.319133,24.381721,5.818263,-4.568687,-6.349385,-6.972951,-4.134383,3.862236,-0.335567,-0.924747,-3.646073,-2.090729,3.648476,0.711142,-1.234790,-0.739016,2.818647,1.547050,-2.309883,-5.194528,-1.647998,1.853985,5.190460,7.649188,-0.145215,-0.032905,0.000482,-0.005488,-0.004531,-0.019051,0.000637,0.005817,0.008760,0.018885,0.024504,0.005149,0.022760,0.013524,0.005887,-0.003749,-0.007636,-0.004373,-0.000458,-0.015075,-0.008778,0.016648,0.026354,0.014450,-0.001183,0.004025,0.023305,0.009826,0.000993,-0.003484,0.001302,-0.004535,-0.004381,-0.007710,-0.001343,-0.005552,0.004395,0.003629,0.004130,0.005301,0.001034,-0.005934,0.003287,-0.001932,-0.000162,0.002343,-0.001588,0.003979,-0.001273,-0.004119,-0.005981,0.001646,39.292005,25.924845,13.570986,11.951932,8.008052,8.735475,7.158042,7.120951,7.475930,9.859950,10.499232,7.163674,9.654770,8.814751,7.978916,6.699746,7.637395,7.565228,10.591019,8.342540,10.732977,10.297521,9.509646,11.038064,9.253554,7.477299,4.445569,1.626366,2.073288,1.353198,1.077449,0.883179,0.934346,0.933642,0.835964,0.904968,1.054236,0.836590,0.883530,0.837682,0.861097,0.869806,0.806681,0.822133,0.891775,0.994962,1.129833,0.963822,0.994376,0.982774,0.899878,0.801334,1.977210,0.758306,0.993281,0.742674,0.615215,0.569158,0.548016,0.576789,0.506022,0.546667,0.634900,0.537348,0.529846,0.517971,0.520259,0.552810,0.500524,0.536513,0.549480,0.563082,0.596358,0.558165,0.561111,0.581131,0.536201,0.534090,classical
-362.719311,143.924156,-19.001180,30.640108,1.039318,0.253872,-7.974902,-3.863740,-8.913079,3.266160,-4.428278,3.645479,4.923277,3.256282,6.359518,6.078780,3.843203,-0.259984,1.166989,1.805842,7.782656,-0.574601,-4.214623,-4.380445,0.582992,5.018335,-0.057770,-0.034754,-0.017505,0.009991,-0.009055,-0.016729,-0.016979,0.003666,0.014437,0.038233,0.032414,0.012474,-0.016728,-0.025760,-0.006931,0.017458,0.019470,0.009142,0.023334,0.015481,-0.009171,-0.011139,0.006493,0.006355,0.003877,-0.002673,0.011462,0.000742,0.001225,-0.014242,0.000926,-0.005798,0.004565,0.000418,0.005417,0.000236,-0.004805,-0.008170,-0.003232,0.002481,0.007892,0.006164,-0.001529,0.001605,0.001117,-0.001289,-0.008750,-0.000130,0.003080,0.001069,0.001373,0.003652,88.089166,36.035916,22.636387,10.224885,10.764869,8.617641,9.433574,7.465262,10.806102,9.851282,14.189290,15.997759,14.884021,15.584081,14.194324,11.429660,10.467563,8.820501,10.353765,11.291607,12.893616,11.300045,11.754810,10.643790,8.846175,7.927296,4.011341,1.991535,1.951906,1.198261,1.034885,0.981292,0.965863,0.906006,1.010601,1.025924,1.208532,1.272713,1.208478,1.179008,1.225072,1.140568,1.071480,0.957500,1.087101,1.119052,1.319686,1.268821,1.235614,1.018705,0.915503,0.874481,1.359981,0.732275,0.839789,0.628923,0.562665,0.549648,0.584443,0.552196,0.573610,0.549026,0.595072,0.601091,0.599556,0.568652,0.557748,0.574072,0.542496,0.564795,0.579539,0.566209,0.611268,0.595061,0.573497,0.547310,0.499894,0.528606,classical
-343.107646,140.120192,-20.924883,32.324379,-3.684863,2.939078,-10.673026,0.310077,-5.799784,7.684966,-3.672433,2.557329,-3.492751,-2.236847,-0.824252,0.882009,0.466464,0.938280,1.867629,-0.634675,-1.586981,-4.919976,1.092959,2.403827,1.318211,1.520727,-0.091918,0.020828,-0.014571,-0.043436,0.016118,-0.008309,0.011209,-0.011892,-0.003107,-0.007579,0.000724,-0.014440,0.005609,0.016094,0.030915,0.008192,-0.015309,-0.015844,-0.014523,0.004161,0.012596,0.019505,0.014060,0.005175,-0.001442,0.014485,0.049525,0.008734,-0.016027,-0.004115,-0.004337,0.004874,-0.004567,0.000319,-0.002805,0.001642,0.002343,-0.000130,-0.000543,0.001232,0.001801,-0.000958,-0.002644,-0.005699,-0.001409,0.000803,0.001874,-0.001395,-0.001606,-0.000386,-0.002948,0.000219,99.443921,40.617836,20.270401,11.328829,12.376334,10.617406,9.323822,10.300130,12.299922,13.067866,13.342973,10.940293,10.388685,9.413272,10.563607,9.923480,8.235072,9.313201,13.419821,12.494239,15.580200,13.970025,12.358440,10.544709,8.250690,9.271207,8.465644,3.363985,2.034586,1.611477,1.676529,1.213710,1.370490,1.194263,1.337133,1.100608,1.205007,1.230409,1.093711,1.111368,1.064926,0.945631,0.949295,1.019224,1.212203,1.186564,1.246279,1.372889,1.064561,1.018159,0.969339,0.911976,3.412775,1.353578,1.047042,0.814259,0.852115,0.652797,0.685220,0.614860,0.660252,0.622616,0.616799,0.623005,0.627265,0.619928,0.576390,0.564833,0.569166,0.564754,0.613340,0.599016,0.622916,0.607237,0.556301,0.559238,0.547248,0.533675,classical
-324.598878,147.823279,-31.917372,27.392124,-4.489182,-4.173313,-12.580123,-5.148221,-7.733167,0.826870,-8.188447,-0.840691,0.993326,3.664278,6.218795,4.725957,-0.025020,-2.328594,2.229193,-0.562391,-2.959895,-6.026740,2.170769,6.843948,7.662722,6.998436,-0.129330,0.030384,0.004703,-0.007395,0.000862,-0.017411,0.002613,-0.001942,0.014430,-0.017660,-0.004115,-0.014724,-0.004769,0.000390,0.019061,0.019122,0.031215,0.025607,0.006650,-0.017958,-0.019702,-0.001506,0.012561,0.008864,-0.003641,0.003562,0.007262,0.005355,0.002138,-0.005165,0.007621,-0.001105,0.000694,-0.008880,0.002024,-0.005507,-0.002388,-0.009235,-0.000732,0.003215,0.007187,-0.001252,0.000796,-0.001693,-0.000608,-0.006640,-0.002022,0.002989,0.003375,-0.004713,0.004339,0.003681,74.419591,26.306298,16.708910,8.533526,12.096773,9.503887,9.458941,8.378567,8.155945,8.788893,8.078671,9.968977,12.254076,10.634162,9.710019,9.431029,9.358280,10.021222,10.041243,11.120622,10.285394,11.558939,12.455932,12.003389,9.787206,7.299869,5.967803,2.180996,1.377326,1.195700,1.210604,1.002551,1.070853,1.076692,1.054054,0.921930,0.952845,1.075250,1.098521,1.120421,1.109618,1.090091,1.077582,1.043734,1.109199,1.281178,1.228772,1.258173,1.211492,1.139121,1.097119,0.990759,3.132977,1.114208,0.749365,0.697350,0.704795,0.630599,0.673995,0.638683,0.696342,0.573687,0.588848,0.651422,0.600907,0.667861,0.621838,0.594502,0.629942,0.605342,0.580051,0.688365,0.647138,0.608012,0.633663,0.598011,0.576081,0.588733,classical
-449.535801,124.970409,-19.860031,27.523100,-5.764222,2.196794,-6.586193,10.584362,3.346991,14.380150,1.980477,5.253953,4.419660,5.054967,7.167724,6.186135,7.161441,3.840834,2.599432,4.933314,13.262616,7.032163,5.400191,0.971271,-0.165548,1.068113,0.043404,0.009678,0.010347,0.027835,0.005200,0.003817,-0.008289,-0.022563,-0.027969,-0.011236,-0.015342,-0.002413,0.006695,-0.011455,-0.015977,-0.021257,0.001343,0.021541,0.012606,-0.011475,-0.016081,0.006929,0.021177,0.014957,0.003270,0.006066,0.020818,0.006957,0.002030,0.003936,-0.004205,-0.003927,-0.007454,-0.004608,-0.001820,-0.003991,-0.008389,-0.003272,0.000148,-0.000198,-0.002742,-0.004012,0.002004,0.002822,0.000660,-0.004729,-0.010662,-0.007668,-0.004130,-0.004576,-0.001776,-0.001300,69.104880,33.445257,13.782987,14.199649,9.881864,5.790134,8.900943,11.784254,16.418015,14.770722,17.825580,14.190071,11.981953,13.683477,11.382554,12.797345,11.781421,14.974358,17.074140,16.387615,17.420672,12.482017,12.105385,13.508643,9.271675,7.043907,2.331112,1.767735,1.171618,0.901338,0.792715,0.818459,0.804734,0.870074,0.893999,0.921744,1.105867,1.072561,1.033901,1.005619,0.862487,0.834465,0.772439,0.828950,1.031423,1.215224,1.163532,1.163795,0.847958,0.840665,0.861185,0.773184,0.980138,0.763708,0.588095,0.572635,0.541376,0.537079,0.561141,0.550889,0.545288,0.553129,0.614271,0.549856,0.570938,0.535665,0.572365,0.524758,0.557841,0.533676,0.556444,0.595960,0.569589,0.569330,0.522860,0.462156,0.516655,0.471228,classical
-482.586229,154.875682,-5.046085,29.736521,-1.872348,8.219618,-4.781974,9.648200,-3.344435,4.544591,-10.096141,-0.656025,-2.455115,-0.165064,1.863819,3.482606,3.388221,1.115724,1.276875,-0.661828,-5.959139,-8.784154,2.892073,5.242708,7.327865,5.954208,0.210049,0.031825,-0.038529,0.018127,-0.017655,-0.001885,-0.027117,-0.012415,-0.030114,0.000805,-0.016969,-0.001252,-0.001586,0.006253,0.005386,0.002667,-0.012986,-0.022512,-0.015928,-0.008134,0.007649,0.003049,0.007335,0.002840,0.003009,-0.004583,0.032833,0.002624,-0.012505,-0.002030,-0.002873,-0.004640,-0.000619,0.000933,0.003278,0.004378,-0.004617,-0.004384,-0.000583,0.001022,0.000946,0.002155,0.001049,-0.002146,-0.005081,-0.002015,-0.004943,-0.000289,0.001686,-0.000162,0.003307,-0.000965,69.212354,15.838870,15.625414,6.949420,12.504393,6.266608,8.804030,7.773025,10.805498,8.906308,11.407741,8.554197,8.532058,8.832352,7.178706,7.806939,7.559459,8.514594,11.588729,10.557262,9.389716,9.823425,8.172238,7.379920,8.363533,8.499093,6.207342,1.701102,1.875236,1.061592,1.262523,0.879344,0.993545,1.016427,1.022114,0.952788,1.000223,0.947587,0.964208,0.934369,0.831130,0.909895,0.855255,0.948389,1.143988,1.072691,0.974653,1.036060,0.955632,0.985208,1.023849,0.964865,3.026253,0.787483,1.140397,0.606729,0.671188,0.537249,0.579417,0.605617,0.649497,0.550660,0.583367,0.580679,0.570385,0.539880,0.534358,0.595702,0.562161,0.570577,0.641163,0.536385,0.523440,0.551434,0.520571,0.557282,0.591205,0.560204,classical
-311.587259,148.711872,-33.466098,10.318862,-12.851103,1.214799,-12.890240,0.799197,-9.718399,2.035126,-5.117127,6.726268,4.600521,3.776889,1.283527,1.242796,-0.097337,1.501247,0.380252,-3.007311,0.641866,1.975990,4.406902,0.413555,0.608725,-1.212908,0.034658,0.050654,0.020995,0.042272,0.009274,0.005926,0.001965,-0.005841,-0.014556,-0.018771,-0.018332,-0.019060,0.008316,0.012816,-0.006290,-0.008604,-0.005962,-0.024217,-0.029573,-0.008859,0.009636,0.007874,0.000215,0.007983,0.012106,-0.000994,-0.009205,-0.004824,0.015000,-0.002047,0.013148,0.004150,0.000564,-0.003088,0.000338,-0.007956,-0.000570,0.002086,-0.004688,-0.002047,-0.006247,-0.006063,-0.001542,0.006359,0.001891,0.001558,-0.000968,-0.000558,0.003834,-0.001631,-0.000728,0.006290,103.448085,28.460506,14.999102,21.272985,11.604161,11.280541,9.987638,7.320338,8.985275,10.557653,12.090033,11.604446,13.838573,10.826821,8.382057,9.436329,10.018237,8.827265,10.816077,11.780735,11.605955,9.858824,9.796492,9.696154,7.567368,7.423171,4.871557,2.145044,1.406093,1.298254,1.083940,1.031377,1.023533,0.955890,0.919819,0.974305,1.153895,1.181180,1.117539,1.116661,0.919415,0.929853,0.931468,1.019025,1.085447,1.187773,1.380717,1.195784,1.021369,0.956208,0.938803,1.012185,3.431967,1.533222,0.953118,0.834910,0.814067,0.678247,0.726888,0.728811,0.656727,0.647939,0.727964,0.702661,0.683585,0.647487,0.659060,0.616161,0.602261,0.635553,0.712791,0.671880,0.710099,0.711487,0.611696,0.605637,0.593751,0.598877,classical
