@RELATION music_genre
@ATTRIBUTE AVG_ENT NUMERIC
@ATTRIBUTE STD_DEV_ENT NUMERIC
@ATTRIBUTE MAX_ENT NUMERIC
@ATTRIBUTE MIN_ENT NUMERIC
@ATTRIBUTE MAX_DIFF_ENT NUMERIC
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE TEMPO NUMERIC
@ATTRIBUTE AVG_BEAT_FRAME_DIFF NUMERIC
@ATTRIBUTE AVG_ZCR NUMERIC
@ATTRIBUTE AVG_HARMONIC NUMERIC
@ATTRIBUTE AVG_PERCUSSIVE NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
34.248166,23.249698,101.479392,1.934225,44.263214,-32.196246,62.512179,-26.838987,26.794744,7.883981,10.742464,0.126502,9.821524,-3.887821,6.577948,-2.671168,0.715991,-0.129766,3.757522,-2.828866,1.131142,0.545093,0.44283,-1.238458,2.232752,-0.277021,0.038469,-2.647233,-1.430104,-2.790682,-1.119458,40.555756,20.339042,18.655227,14.022265,10.22605,11.323751,12.347468,8.854435,10.667873,8.736045,10.290813,7.609907,8.87934,7.410991,9.115147,8.609404,8.144044,8.609678,8.873208,9.135802,7.447934,7.573204,7.809439,6.733286,7.329985,5.565522,7.440508,4.166449,3.850183,2.730053,1.898733,2.17331,2.123422,1.708109,1.664993,1.566404,1.82041,1.342424,1.498625,1.300765,1.43088,1.443222,1.34105,1.440559,1.523333,1.454909,1.342652,1.329841,1.355434,1.239017,1.123052,0.964502,5.565103,2.775343,2.364889,1.519063,1.043228,1.22464,1.13199,0.841636,0.904304,0.891335,0.876395,0.821979,0.875362,0.858339,0.856114,0.830734,0.852272,0.986568,0.949743,0.871763,0.874533,0.88545,0.962442,0.792981,0.841138,0.694184,123.046875,21.263158,0.169711,-0.000313,-0.000893,disco
33.889873,23.218383,112.593103,1.653353,52.774564,-84.253395,65.915175,-14.970114,30.080892,12.195578,7.598859,-4.733651,9.239957,-0.192208,-1.730202,-6.753234,-3.061742,-1.118493,-6.999882,-6.806854,-5.662536,-5.002518,-5.399611,-0.595965,0.304241,1.126454,0.876856,-1.572226,-3.385133,-0.842608,-2.5191,66.621443,27.715074,25.739967,12.327885,10.170288,8.518972,7.956241,6.3036,7.1875,7.330939,6.750237,7.311716,6.966275,6.621515,6.46163,5.210378,6.277201,6.379394,6.604568,6.042762,5.138564,6.594953,6.793693,6.813655,5.894792,5.690094,12.980727,5.089167,4.608095,2.266614,2.058817,1.519874,1.560599,1.232702,1.328171,1.218872,1.391895,1.488871,1.585539,1.253797,1.219911,0.946177,1.222689,1.082647,1.207756,1.092474,0.886633,1.182722,1.175987,1.207081,1.160245,1.049352,9.190467,3.700995,3.208872,1.51686,1.322018,1.055481,0.955791,0.922956,0.961793,0.946272,0.980068,0.968832,1.020715,0.741559,0.812021,0.732769,0.863196,0.698349,0.806064,0.817303,0.579334,0.746032,0.758745,0.768848,0.712875,0.766897,129.199219,20.0,0.162845,-7e-06,-1.1e-05,disco
35.855725,15.51176,82.538378,2.959055,37.105793,-12.096946,59.725731,-14.499172,27.885323,11.160857,17.936674,6.390493,10.344033,0.10205,10.06515,0.907721,3.090572,-1.64013,2.079525,0.426613,-0.447222,-1.284109,4.779404,-2.043274,-0.990807,-1.109654,1.927192,-1.306524,2.048482,-0.604327,-1.094462,39.063442,22.813411,17.086807,11.526017,12.13889,11.500677,9.118507,8.636831,8.266566,7.854761,7.098939,7.832422,6.8039,6.601042,7.526643,6.655764,7.185329,7.961052,7.516437,7.287483,8.873084,8.960794,7.484984,7.360671,7.122015,6.728292,7.43914,4.247573,3.027358,1.885264,2.011385,1.562241,1.357276,1.416339,1.346478,1.28397,1.160413,1.252483,1.000128,1.081887,1.399293,1.209121,1.103435,1.096126,1.251918,1.341863,1.289118,1.240374,1.355539,1.24122,1.020422,1.135341,4.701105,2.624832,1.63941,1.172146,1.144873,0.970085,0.862208,0.922361,0.871422,0.747095,0.787858,0.737081,0.719412,0.73709,0.814181,0.763606,0.698794,0.713367,0.828756,0.911788,0.822291,0.814265,0.808852,0.74407,0.766389,0.724617,107.666016,24.133333,0.150503,-0.000323,-0.001247,disco
35.940884,13.140915,79.199927,3.885059,24.3001,-39.527738,61.061958,5.703736,9.320003,6.161398,11.084997,4.961205,15.902924,0.535238,8.652661,-3.251624,-8.484279,-3.636001,-0.121189,3.346507,-1.602408,-4.647544,-9.112413,-12.14164,-7.624091,-7.165957,0.451295,-8.830588,-4.170194,-6.724398,-6.055425,39.928583,23.370808,19.957706,14.318198,9.96124,11.806099,8.560128,7.848056,8.251717,8.636379,7.989031,8.595104,6.472494,7.427787,5.88621,6.219478,6.355111,6.213752,6.611751,5.970044,6.843938,8.007227,6.953679,6.929414,7.451017,7.035201,7.49601,5.203555,3.7469,2.529322,1.73747,2.114972,1.640502,1.563547,1.510662,1.345728,1.546906,1.454622,1.158051,1.201674,0.907227,1.053589,1.137289,0.851797,1.236413,1.100025,1.180041,1.284138,1.220225,1.1467,1.362294,1.19827,5.73266,2.710044,2.220992,1.515031,1.141868,1.364488,1.050422,1.043832,1.210395,0.981687,0.934424,0.898822,0.878299,1.007561,0.623903,0.646381,0.692767,0.5974,0.797762,0.798653,0.822018,0.881783,0.900355,0.780894,0.914768,0.786662,92.285156,27.714286,0.135139,-1.6e-05,-2.5e-05,disco
35.036602,20.013552,81.477468,1.904202,33.409952,-60.972878,67.410957,-16.382102,21.506088,15.682229,13.581906,2.232619,10.94288,-0.336217,12.897248,-0.430269,2.801695,-0.061542,1.350764,0.61057,3.055254,4.681802,5.405415,1.558122,1.790499,-2.947903,1.771944,1.963793,2.897948,1.783939,1.191252,47.541201,24.678539,19.431203,14.155726,9.560906,11.600469,9.317563,8.95007,9.79716,7.986709,9.119061,8.342297,7.601696,7.738087,6.64616,8.553481,9.137606,9.691895,8.132232,7.310208,8.611453,7.280719,8.086029,6.755906,7.33102,7.244835,9.756629,4.890819,3.707917,2.430308,1.843472,2.109734,1.735929,1.800027,1.645441,1.438557,1.624571,1.485811,1.304711,1.349142,1.230685,1.405053,1.452129,1.464737,1.432639,1.372034,1.358379,1.264618,1.397168,1.334617,1.4119,1.373997,6.391722,3.053555,2.275146,1.206781,1.130747,1.275981,1.000638,0.964166,0.906072,0.857787,0.919911,0.921759,0.83586,0.844438,0.773569,0.797856,0.790231,0.844833,0.837643,0.829362,0.859495,0.83032,0.851815,0.833975,0.903809,0.928557,112.347147,23.0,0.130515,-0.000366,-0.000976,disco
35.08513,19.21537,82.963405,2.843203,41.496731,-48.476978,52.504606,26.890662,36.395532,2.96981,4.323518,-3.078294,2.317989,-1.00254,1.087993,1.095712,1.366962,-0.749796,-5.592541,-4.458102,-8.246849,-5.416601,-3.695261,-6.879675,-1.740835,0.862587,1.581938,-0.01244,-2.897269,-6.111936,-5.104871,58.236094,21.377546,16.182286,14.180081,10.055861,9.535086,12.244675,6.73539,7.213245,7.242567,6.3512,6.502028,6.015143,5.971795,5.749527,6.160411,5.156613,5.624812,9.72279,8.503789,5.740763,8.356813,9.089854,6.218421,6.847824,7.745095,8.54136,3.661052,3.175977,1.996836,1.618107,1.312456,1.619476,1.030142,1.126452,1.084319,1.077364,1.065085,1.066312,1.062594,1.0495,0.90164,0.973917,0.998148,1.283911,1.222626,0.990146,1.246049,1.17231,1.054751,1.195423,1.193099,6.162814,2.051072,1.97767,1.039649,0.939714,0.904177,1.041697,0.692848,0.661076,0.692947,0.759051,0.734017,0.811724,0.737159,0.831641,0.628687,0.700764,0.698638,0.768064,0.799888,0.73299,0.780098,0.780747,0.760261,0.711836,0.692672,184.570312,14.384615,0.161637,-8e-06,-2.4e-05,disco
36.016501,13.13319,78.428598,11.90287,30.338137,-28.457278,60.811564,0.776801,26.072705,-0.415081,6.282317,2.287418,6.460463,-0.14235,9.976017,-5.345718,1.499419,-3.491019,-1.304415,-1.889583,-1.097692,-6.356859,-3.020539,-4.301829,-0.710528,-4.074429,-3.736051,-8.899664,-7.068215,-7.634701,-6.414393,36.073537,21.809449,13.293843,11.123383,8.660013,9.409981,7.826471,5.897202,7.615977,8.685234,6.99426,6.26889,6.55088,5.294317,5.821938,5.39188,5.536739,6.016453,5.225501,5.635995,5.427435,5.908307,5.85835,6.103165,6.476106,5.546038,7.118346,4.19262,2.513215,2.233005,1.738363,1.479547,1.471294,1.013393,1.389908,1.399096,1.456542,1.132671,1.064567,1.022961,1.010316,0.929101,0.863483,1.029002,1.015006,0.884717,0.968177,0.97286,1.043995,0.987525,1.161029,1.011564,5.159864,2.724029,1.537112,1.239105,1.003031,0.972637,0.812692,0.718197,0.884029,0.859841,0.959508,0.728861,0.695033,0.634261,0.6476,0.655871,0.540263,0.655521,0.622655,0.610894,0.650347,0.636366,0.649005,0.665585,0.765632,0.59346,103.359375,24.928571,0.155135,-0.000249,-0.001541,disco
36.25393,12.035925,74.011413,12.734164,19.721421,-64.892176,107.105516,39.819477,3.633278,-5.092693,4.465169,13.255691,4.019418,-10.650263,-8.309205,-5.977169,-8.506861,-7.783577,-6.385696,-7.120077,-2.735154,-5.197543,1.603421,-0.446226,-7.569298,-2.78627,-3.11979,-4.874279,-2.325506,-0.453029,-4.670194,41.449598,25.911394,13.87871,12.348881,11.914087,6.781533,10.95129,6.274238,7.195503,5.930334,7.303252,6.690983,6.729116,5.972418,4.747993,5.275157,5.6541,4.358765,5.634601,6.097817,4.839484,4.888416,5.900354,5.227172,5.439118,7.401468,5.559629,3.838328,2.154343,1.916905,1.574774,1.044541,1.717798,1.075049,0.980596,0.879246,1.040365,0.979682,0.929072,0.874495,0.733763,0.735636,0.870927,0.857525,0.80475,0.886959,0.733524,0.800129,0.91746,0.891144,0.885601,0.829223,3.24276,2.331585,1.354844,1.197864,0.911396,0.652218,0.919241,0.668544,0.650526,0.587045,0.636091,0.72855,0.623274,0.651923,0.536069,0.524771,0.605612,0.563094,0.550554,0.621188,0.549075,0.54121,0.559715,0.570297,0.566936,0.58736,123.046875,20.722222,0.075022,1.9e-05,-1e-05,disco
36.025755,13.716211,71.825428,4.913291,29.25227,-31.74508,81.1338,-3.467424,31.787078,8.104172,4.801102,0.075215,10.856157,-0.753595,7.907077,2.725101,4.281304,2.255324,3.801393,-3.58983,-0.201312,-4.295906,0.403077,-3.841023,-0.692745,-2.648307,2.313774,-0.067789,-0.241176,-1.458269,-2.227879,42.737764,25.420205,17.258911,12.225773,9.128582,9.467644,10.998219,7.228383,8.45837,6.899089,9.219534,6.111217,7.233842,6.026633,6.906065,7.102816,7.089085,8.247193,7.766239,8.483006,9.211988,9.85211,10.338534,7.904931,7.633615,9.494574,9.823289,5.219492,3.532128,2.324629,1.604984,1.432045,1.663111,1.363959,1.508339,1.310841,1.535713,1.197855,1.240613,1.130995,1.133805,1.246641,1.451748,1.599779,1.461906,1.644531,1.63435,1.990148,2.131923,1.405166,1.509846,1.950697,6.808433,3.230863,2.350911,1.430444,1.058247,1.010974,1.047774,0.782944,0.906598,0.814816,0.799814,0.79918,0.732192,0.695941,0.767124,0.766601,0.907494,0.897564,1.001631,0.975256,1.010057,1.072848,1.205666,0.980521,1.014354,1.075666,123.046875,20.444444,0.116739,-0.000107,-0.00133,disco
32.154368,31.238045,148.281208,5.942025,75.253794,-106.198293,92.466849,8.501709,15.914379,7.607458,-1.25501,-2.39081,-2.855559,-10.857271,-3.63314,-4.502884,-8.968051,-5.748887,-2.918152,-1.710827,-4.632291,-4.409511,-4.62211,-3.235344,-2.863121,-1.798941,-1.582902,-0.235826,-0.313855,-1.294929,-3.27287,55.755378,31.669101,21.351469,14.866288,12.405844,11.485559,8.422286,9.890526,9.856696,7.159658,8.834986,7.406509,7.288406,5.9977,5.921324,6.298225,5.466886,5.665323,6.9046,6.198044,5.521747,6.560918,5.768512,7.348686,6.253897,6.825113,12.639515,5.76456,4.387743,2.585874,2.448626,2.18033,1.638949,1.841757,1.888294,1.286075,1.590841,1.351767,1.333133,1.097853,1.139213,1.237112,1.058486,1.08625,1.372046,1.155444,1.033717,1.195265,1.017627,1.093546,1.040149,1.246032,9.023576,3.793265,2.70884,1.647759,1.573713,1.490024,1.143648,1.193882,1.125976,0.861992,1.004518,0.894403,0.917435,0.743916,0.721262,0.816301,0.70038,0.764343,0.886416,0.746697,0.669644,0.850794,0.694082,0.735835,0.776696,0.804916,123.046875,20.888889,0.120363,-5e-06,-6e-06,disco
34.523216,21.834866,99.052721,1.285717,46.572976,-90.06756,68.072256,16.492947,1.647307,8.088466,14.56594,3.159317,3.312619,-5.926358,8.905753,0.049999,3.968457,0.589317,2.983111,0.177266,0.142065,-0.531434,2.47442,0.818774,-1.377978,-3.54592,-4.002342,-0.625174,0.951036,0.518287,0.014191,66.054127,23.975161,19.495672,22.034929,14.44944,12.219638,12.418482,10.391543,10.615425,9.057987,9.096207,8.308275,8.376068,7.801089,7.698398,6.600264,6.036651,6.60082,6.938087,7.629731,8.247386,6.746516,6.111355,8.142091,9.118888,10.196372,13.541782,4.937634,3.659799,4.5886,2.853666,2.378268,2.257648,1.775884,1.916583,1.55172,1.605154,1.455098,1.414635,1.329505,1.330765,1.207225,1.076092,1.27449,1.352886,1.537896,1.435981,1.17604,1.191028,1.54244,1.771311,1.904037,9.730605,2.929395,2.575351,2.544351,1.968741,1.566653,1.297157,1.184304,1.188895,0.958758,1.007454,0.881274,0.950193,0.901908,0.84501,0.856802,0.848075,0.882459,0.915375,1.165275,0.94603,0.720318,0.872682,1.044962,1.370315,1.393889,123.046875,20.882353,0.143319,1.1e-05,-1.7e-05,disco
33.657894,27.628329,153.573546,1.712774,79.278815,-161.401372,129.135851,-13.26844,19.651169,32.352427,13.678061,1.119866,8.569389,4.001899,6.885414,0.988378,-1.012939,-0.164137,-2.975352,0.223705,-3.03104,-3.932279,-1.162266,-1.508128,-2.972611,-3.583076,-0.225298,-2.501398,-4.243484,-3.862349,-3.093278,100.093029,47.943439,30.426084,14.357375,14.679024,8.717558,11.745737,6.879289,5.945672,5.431754,5.878907,6.759944,6.027825,5.675722,5.588727,4.994379,5.840125,4.898719,5.406078,5.772999,4.549707,4.685668,4.765935,4.618356,6.151884,5.347997,20.489183,10.776957,6.233631,2.669297,2.482649,1.458416,1.539979,1.323842,0.990928,1.050983,0.965109,1.221299,1.105183,1.017852,1.039707,0.901814,0.936543,0.95626,0.882816,0.881334,0.884061,0.800066,0.857463,0.817194,0.949739,0.905167,12.862724,5.200266,3.00182,1.26287,1.502496,0.905384,0.831285,0.800729,0.666063,0.6966,0.666648,0.741506,0.709999,0.637518,0.587711,0.578681,0.589809,0.673106,0.595715,0.544124,0.573853,0.612113,0.651664,0.59044,0.635435,0.55822,117.453835,22.235294,0.069105,-1.3e-05,-2e-06,disco
35.319779,18.444102,88.406446,2.082999,36.391405,-57.479697,89.41087,-45.145057,45.73877,-23.645852,21.648167,-26.14456,14.384496,-21.58904,18.123049,-13.809309,13.456314,-11.570611,8.049628,-9.715595,4.937133,-8.297019,5.424711,-2.41413,2.376934,-1.115596,1.340008,-1.821887,0.125223,0.351635,-0.301814,49.558196,22.842699,14.758063,15.497791,12.16565,9.244395,8.481942,7.421068,7.540007,7.222801,7.870432,6.422371,7.991055,8.022495,7.390686,6.684603,6.405658,7.888594,7.650431,5.339304,6.811005,5.090826,6.144036,5.451608,6.418329,5.705276,9.491937,3.688678,2.809502,3.083559,1.95433,1.608583,1.479149,1.386342,1.319912,1.12247,1.189879,1.060689,1.319955,1.233424,1.023072,1.100678,0.91178,1.297774,1.014062,0.927697,0.970707,1.00552,1.021973,0.934929,1.16957,1.065805,6.227325,2.306377,1.831945,1.743095,1.183172,0.982708,0.959808,0.964905,0.922202,0.708497,0.687583,0.659615,0.798758,0.80487,0.692819,0.733914,0.648102,0.713837,0.723562,0.650051,0.657809,0.670991,0.690481,0.625697,0.713944,0.671581,117.453835,21.666667,0.150241,-0.015527,-0.002215,hiphop
35.475778,16.690432,92.759888,0.530796,39.465641,-74.969863,52.426923,-18.048917,58.631683,8.265342,26.555461,-2.948538,28.564702,-11.869261,18.796295,-5.039486,11.891372,4.197837,12.188539,-4.320412,12.079374,-8.894651,5.030104,2.626935,1.869597,-3.281969,4.876192,-5.586189,-3.166356,0.254875,1.510498,54.427681,29.544973,31.227447,18.618905,18.524787,15.534537,12.597526,11.707222,11.119512,8.614429,10.135897,8.120492,9.515288,8.590697,7.979959,8.604491,6.997402,8.036864,7.211191,7.923868,8.480668,7.002052,8.868843,8.916375,9.618962,9.241332,11.930441,6.11719,6.636254,3.692667,3.347709,3.204407,2.453023,2.265633,2.197394,1.729539,2.011263,1.531608,1.813336,1.604661,1.659916,1.610722,1.330742,1.49489,1.399509,1.575405,1.585798,1.549728,1.638847,1.941662,2.138947,1.96937,7.220985,4.116266,4.591327,2.075946,2.125963,2.160031,1.512461,1.55176,1.481343,1.095516,1.309103,1.197462,1.221411,1.117371,1.109999,1.169798,0.90479,1.075827,1.08366,1.127315,1.078182,0.952569,1.082665,1.264093,1.425481,1.352299,184.570312,14.111111,0.096568,-7.9e-05,-0.000147,hiphop
35.092582,20.414511,105.120567,0.684658,35.252967,-199.532973,132.770446,6.466049,41.409188,-13.296496,15.724678,-14.874921,16.284477,-17.410596,7.72812,-8.49437,7.866397,-6.275189,4.645832,-7.903817,4.014259,-6.76228,-0.037154,-2.584392,-4.626274,-1.590135,-2.101215,-2.297846,-3.982705,0.405528,-4.123505,69.247542,30.572599,32.933521,20.366552,20.059764,14.589115,13.765496,11.102933,11.38047,10.595878,12.246104,9.031613,9.670617,8.897112,7.41961,7.540697,7.633949,6.69382,6.895058,6.844459,6.363269,6.146308,7.40712,8.681378,7.996698,9.111251,13.405086,6.64989,5.094938,3.727518,3.581685,2.707185,2.431524,2.025005,2.047239,1.976895,2.29792,1.65934,1.775569,1.529765,1.487106,1.369486,1.362538,1.255392,1.372539,1.18309,1.208486,1.163639,1.338404,1.5589,1.58142,1.578928,9.132464,4.150354,3.273255,2.507728,2.36508,1.678492,1.50722,1.367229,1.447785,1.242287,1.59023,1.11917,1.134157,1.047498,0.984092,0.883598,1.013704,0.80149,0.921395,0.824414,0.778223,0.766643,0.864724,0.939592,0.906178,0.932895,99.384014,26.0,0.061186,-0.001113,-0.001699,hiphop
34.016866,26.784011,116.014813,8.73216,50.005187,-51.36624,85.919003,-22.245325,37.360547,-8.921988,30.91496,-3.313514,31.473602,-2.55419,17.408275,-4.406725,7.638434,-6.695538,13.52352,-1.962144,12.326721,2.002405,1.195713,-5.509569,-3.17195,-2.64092,-0.84338,1.6663,0.902469,3.890366,-0.0998,73.073637,28.78167,33.996866,16.209883,15.911825,13.827239,14.377853,10.320633,11.281711,9.589942,9.314625,8.430955,8.741583,8.570351,8.818447,8.648849,8.551305,7.860944,7.610082,8.53568,8.211587,8.84219,9.127464,8.393277,8.262409,8.231529,15.656365,6.197196,6.486692,3.11697,3.283038,2.84192,2.597246,1.977218,2.316262,1.858235,1.815196,1.764959,1.731531,1.665637,1.638802,1.782673,1.751701,1.557715,1.440355,1.784944,1.50336,1.552132,1.72419,1.474112,1.548749,1.639314,8.92945,4.040887,3.481718,1.971323,2.12762,1.804566,1.658175,1.431678,1.63164,1.440852,1.270197,1.105558,1.157477,1.197872,1.112484,1.211814,0.973607,0.98036,0.976482,1.173228,1.061263,1.293356,1.263909,1.136612,1.109348,1.143433,92.285156,27.769231,0.090588,1e-05,-0.000377,hiphop
32.184695,31.091238,132.120873,0.009873,60.7347,-153.73706,74.944965,4.781099,37.756152,7.085688,31.88679,-4.416928,22.08875,-2.9965,17.105079,-2.248806,11.247809,-1.328479,6.872508,1.336973,2.989829,-0.265007,2.718069,-3.29064,0.188694,2.358478,2.859594,-2.249036,2.780252,1.28637,-0.764055,121.055756,32.668206,38.945495,20.7622,19.841655,16.609617,15.973764,12.09273,13.388328,14.60694,10.083443,8.768493,9.525579,10.109644,8.570092,8.028954,7.168916,6.589109,6.949471,7.503493,8.018464,8.319973,7.461348,7.412265,7.324475,8.04342,25.591678,6.562861,7.242619,3.536321,2.962296,2.916839,2.908141,2.2545,2.015223,2.633458,1.654409,1.732794,1.76204,1.836558,1.843925,1.57076,1.39944,1.225623,1.257749,1.538464,1.590336,1.616328,1.416966,1.295627,1.497502,1.65142,15.314831,4.472204,4.447805,2.362323,1.803206,1.73385,1.847521,1.394428,1.213253,1.513927,1.03279,1.181639,1.120441,1.174949,1.145524,0.995862,0.901827,0.761252,0.832902,1.014717,0.949852,1.015466,0.876613,0.807402,0.8955,0.963274,95.703125,26.714286,0.088428,-6e-06,-0.00037,hiphop
